Id,MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice
998,30,RM,9786,Inside,1Fam,4,1922,1950,Wd Sdng,0.0,1007.0,91000.0
999,20,RL,6762,Inside,1Fam,5,2006,2006,VinylSd,0.0,1187.0,206000.0
1000,20,RL,10206,Corner,1Fam,3,1952,1952,BrkComm,0.0,0.0,82000.0
1001,30,RL,5400,Corner,1Fam,6,1920,1950,Wd Sdng,0.0,691.0,86000.0
1002,20,RL,11957,Inside,1Fam,5,2006,2006,VinylSd,0.0,1574.0,232000.0
1003,90,RL,11500,Corner,Duplex,6,1976,1976,VinylSd,0.0,1680.0,136905.0
1004,120,RL,3182,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1346.0,181000.0
1005,80,RL,8385,Inside,1Fam,8,1977,1977,HdBoard,0.0,985.0,149900.0
1006,20,RL,12155,Inside,1Fam,3,1970,1970,Plywood,0.0,1657.0,163500.0
1007,160,RM,2217,Inside,TwnhsE,4,1970,1970,CemntBd,273.0,546.0,88000.0
1008,20,RL,12118,CulDSac,1Fam,5,2004,2005,VinylSd,0.0,1710.0,240000.0
1009,50,RL,6000,Inside,1Fam,5,1926,1950,Wd Sdng,0.0,1008.0,102000.0
1010,50,RL,21286,Inside,1Fam,5,1948,1950,Wd Sdng,0.0,720.0,135000.0
1011,90,RL,9825,Inside,Duplex,5,1965,1965,AsphShn,0.0,0.0,100000.0
1012,70,RL,10592,Inside,1Fam,7,1923,1996,Wd Sdng,0.0,602.0,165000.0
1013,30,RM,7200,Inside,1Fam,4,1910,2006,MetalSd,465.0,1022.0,85000.0
1014,20,RL,11664,Inside,1Fam,5,1948,1950,MetalSd,0.0,1082.0,119200.0
1015,60,RL,8400,Inside,1Fam,6,2001,2001,VinylSd,0.0,810.0,227000.0
1016,20,RL,11883,Inside,1Fam,5,1996,1996,VinylSd,0.0,1504.0,203000.0
1017,120,RL,5814,CulDSac,TwnhsE,5,1984,1984,HdBoard,0.0,1220.0,187500.0
1018,80,RL,10784,FR2,1Fam,5,1991,1992,HdBoard,0.0,384.0,160000.0
1019,120,RL,3013,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1362.0,213490.0
1020,20,RL,7024,Inside,1Fam,5,2005,2005,VinylSd,0.0,1132.0,176000.0
1021,20,RL,7406,Inside,1Fam,5,2006,2006,VinylSd,0.0,1199.0,194000.0
1022,50,RM,9439,Inside,1Fam,5,1930,1950,Wd Sdng,0.0,912.0,87000.0
1023,120,RL,3182,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1346.0,191000.0
1024,20,RL,15498,Corner,1Fam,6,1976,1976,Stone,400.0,1565.0,287000.0
1025,20,RL,7700,Corner,1Fam,5,1972,1972,VinylSd,468.0,882.0,112500.0
1026,20,RL,9300,Inside,1Fam,5,1960,1960,MetalSd,0.0,1268.0,167500.0
1027,20,RL,9520,Inside,1Fam,5,2007,2008,VinylSd,0.0,1638.0,293077.0
1028,50,RL,9492,Inside,1Fam,5,1941,1950,WdShing,41.0,768.0,105000.0
1029,160,RM,1680,Inside,Twnhs,7,1972,1972,HdBoard,0.0,672.0,118000.0
1030,190,RH,7082,Inside,2fmCon,8,1916,1995,VinylSd,0.0,686.0,160000.0
1031,75,RL,15863,Corner,1Fam,3,1920,1970,Wd Sdng,0.0,824.0,197000.0
1032,60,RL,14541,Corner,1Fam,7,1993,1993,MetalSd,0.0,1338.0,310000.0
1033,20,RL,8125,Inside,1Fam,5,2002,2002,VinylSd,0.0,1654.0,230000.0
1034,30,RL,6305,Inside,1Fam,7,1938,1950,MetalSd,0.0,920.0,119750.0
1035,20,RL,11500,CulDSac,1Fam,3,1957,1957,Wd Sdng,0.0,0.0,84000.0
1036,20,RL,12898,Inside,1Fam,5,2007,2008,VinylSd,0.0,1620.0,315500.0
1037,60,RL,9240,Inside,1Fam,5,2001,2002,VinylSd,0.0,1055.0,287000.0
1038,160,RM,1533,Inside,Twnhs,6,1970,2008,CemntBd,0.0,546.0,97000.0
1039,180,RM,1477,Inside,TwnhsE,4,1970,1970,CemntBd,0.0,630.0,80000.0
1040,20,RL,13125,Corner,1Fam,4,1957,2000,Wd Sdng,682.0,1134.0,155000.0
1041,60,RL,9130,Inside,1Fam,8,1966,2000,HdBoard,64.0,800.0,173000.0
1042,120,RL,5381,Inside,Twnhs,5,2005,2005,VinylSd,0.0,1306.0,196000.0
1043,60,RL,11839,Inside,1Fam,5,1990,1990,HdBoard,0.0,1475.0,262280.0
1044,20,RL,9600,Inside,1Fam,5,1981,1981,BrkFace,0.0,2524.0,278000.0
1045,20,RL,13680,CulDSac,1Fam,5,1955,1955,BrkFace,0.0,0.0,139600.0
1046,60,RL,16056,Inside,1Fam,5,2005,2006,CemntBd,0.0,1992.0,556581.0
1047,20,RL,9245,Inside,1Fam,5,1994,1995,VinylSd,0.0,990.0,145000.0
1048,20,RL,21750,Inside,1Fam,4,1960,2006,HdBoard,0.0,0.0,115000.0
1049,20,RL,11100,Inside,1Fam,7,1946,2006,MetalSd,0.0,0.0,84900.0
1050,20,RL,8993,Inside,1Fam,5,2007,2007,VinylSd,0.0,1302.0,176485.0
1051,20,RL,11175,Corner,1Fam,5,2007,2007,VinylSd,0.0,1316.0,200141.0
1052,60,RL,9500,Corner,1Fam,6,1964,1978,VinylSd,0.0,816.0,165000.0
1053,20,RL,8562,Inside,1Fam,6,1957,2002,HdBoard,0.0,1216.0,144500.0
1054,60,RL,11367,Corner,1Fam,5,2002,2002,VinylSd,0.0,1065.0,255000.0
1055,20,RL,11361,Inside,1Fam,5,1976,1976,Plywood,0.0,1193.0,180000.0
1056,120,RL,7052,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1364.0,185850.0
1057,60,RL,29959,FR2,1Fam,6,1994,1994,HdBoard,0.0,973.0,248000.0
1058,60,RL,11308,Inside,1Fam,5,2008,2008,VinylSd,0.0,1104.0,335000.0
1059,50,RL,11275,Corner,1Fam,7,1932,1950,MetalSd,557.0,854.0,220000.0
1060,120,RL,4920,Inside,TwnhsE,5,2001,2001,CemntBd,0.0,1338.0,213500.0
1061,30,C (all),18000,Inside,1Fam,4,1935,1950,MetalSd,0.0,894.0,81000.0
1062,190,RM,13600,Inside,2fmCon,5,1900,1950,Wd Sdng,0.0,662.0,90000.0
1063,30,RM,6000,Inside,1Fam,6,1925,1980,MetalSd,0.0,1103.0,110500.0
1064,20,RL,11000,CulDSac,1Fam,6,1966,1966,Plywood,230.0,1154.0,154000.0
1065,60,RL,14000,Inside,1Fam,5,1996,1997,Wd Sdng,0.0,1306.0,328000.0
1066,60,RL,7837,Inside,1Fam,7,1993,1994,VinylSd,0.0,799.0,178000.0
1067,60,RL,9760,Inside,1Fam,6,1964,1964,HdBoard,106.0,780.0,167900.0
1068,160,RM,3964,Inside,TwnhsE,4,1973,1973,CemntBd,0.0,942.0,151400.0
1069,45,RL,9600,Inside,1Fam,7,1949,2003,MetalSd,0.0,845.0,135000.0
1070,20,RL,10152,Inside,1Fam,5,1956,1956,MetalSd,0.0,1048.0,135000.0
1071,60,RL,11700,Inside,1Fam,6,1968,1968,MetalSd,0.0,727.0,154000.0
1072,50,RL,7585,Inside,1Fam,3,1948,1950,MetalSd,0.0,810.0,91500.0
1073,60,RL,7950,Corner,1Fam,6,1977,1977,HdBoard,0.0,690.0,159500.0
1074,20,RL,8556,Inside,1Fam,5,2006,2006,VinylSd,0.0,1240.0,194000.0
1075,70,RL,13125,Inside,1Fam,6,1940,1984,Wd Sdng,0.0,800.0,219500.0
1076,50,RL,10800,Inside,1Fam,8,1936,1989,Wd Sdng,0.0,796.0,170000.0
1077,20,RL,15870,Corner,1Fam,5,1969,1969,VinylSd,791.0,1096.0,138800.0
1078,120,RM,4435,Inside,TwnhsE,5,2004,2004,VinylSd,0.0,848.0,155900.0
1079,20,RL,8775,Inside,1Fam,5,1994,1994,VinylSd,0.0,990.0,126000.0
1080,20,RL,11040,Inside,1Fam,7,1971,2004,VinylSd,0.0,1258.0,145000.0
1081,20,RL,7500,Corner,1Fam,5,1963,1963,HdBoard,0.0,1040.0,133000.0
1082,20,RL,8749,Inside,1Fam,5,2002,2002,VinylSd,0.0,1459.0,192000.0
1083,20,RL,8800,Inside,1Fam,6,1964,1964,HdBoard,0.0,1251.0,160000.0
1084,60,RL,13031,Corner,1Fam,5,1995,1996,HdBoard,0.0,691.0,187500.0
1085,85,RL,9069,Inside,1Fam,6,1992,1992,HdBoard,0.0,936.0,147000.0
1086,160,RM,1974,Inside,TwnhsE,5,1973,1973,CemntBd,0.0,546.0,83500.0
1087,60,FV,10574,Inside,1Fam,5,2005,2006,VinylSd,0.0,1082.0,252000.0
1088,160,RM,2522,Inside,Twnhs,5,2004,2004,VinylSd,0.0,970.0,137500.0
1089,120,FV,3316,Inside,TwnhsE,5,2005,2005,MetalSd,0.0,1247.0,197000.0
1090,90,RL,8544,Corner,Duplex,4,1950,1950,BrkFace,0.0,0.0,92900.0
1091,160,FV,2160,Inside,Twnhs,5,1999,2000,MetalSd,0.0,600.0,160000.0
1092,50,RL,8400,Inside,1Fam,5,1925,1950,MetalSd,0.0,1181.0,136500.0
1093,20,RL,9230,Corner,1Fam,8,1965,1998,MetalSd,0.0,864.0,146000.0
1094,20,RL,5868,Inside,1Fam,7,1956,2000,MetalSd,240.0,936.0,129000.0
1095,20,RL,9317,Inside,1Fam,5,2006,2006,VinylSd,0.0,1314.0,176432.0
1096,70,RM,6882,Inside,1Fam,7,1914,2006,Wd Sdng,0.0,684.0,127000.0
1097,120,RL,3696,Inside,TwnhsE,5,1986,1986,HdBoard,0.0,1074.0,170000.0
1098,50,RM,6000,Inside,1Fam,6,1936,1950,MetalSd,0.0,672.0,128000.0
1099,20,RL,11880,Inside,1Fam,5,1978,1978,Plywood,0.0,1271.0,157000.0
1100,30,RL,8400,Inside,1Fam,5,1920,1950,Wd Sdng,0.0,290.0,60000.0
1101,20,RL,9758,Inside,1Fam,5,1971,1971,HdBoard,287.0,950.0,119500.0
1102,20,RL,7000,Inside,1Fam,7,1960,2002,Wd Sdng,0.0,1010.0,135000.0
1103,20,RL,8910,Corner,1Fam,6,1959,1959,BrkFace,0.0,655.0,159500.0
1104,160,RM,2016,Inside,TwnhsE,5,1970,1970,HdBoard,0.0,630.0,106000.0
1105,60,RL,12256,Corner,1Fam,5,1994,1995,HdBoard,0.0,1463.0,325000.0
1106,20,RL,10357,Corner,1Fam,5,1990,1991,HdBoard,0.0,910.0,179900.0
1107,60,RL,23257,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,868.0,274725.0
1108,60,RL,8063,Inside,1Fam,5,2000,2000,VinylSd,0.0,924.0,181000.0
1109,20,RL,11362,Inside,1Fam,5,2004,2005,MetalSd,0.0,1836.0,280000.0
1110,60,RL,8000,Inside,1Fam,5,1995,1996,HdBoard,0.0,773.0,188000.0
1111,60,RL,10480,Inside,1Fam,6,1976,1976,Plywood,0.0,803.0,205000.0
1112,20,RL,7100,Corner,1Fam,7,1957,1957,WdShing,0.0,816.0,129900.0
1113,20,RL,8923,Inside,1Fam,7,1953,2006,Wd Sdng,0.0,1008.0,134500.0
1114,20,RL,5400,Inside,1Fam,7,1954,2000,MetalSd,0.0,833.0,117000.0
1115,20,RL,12085,Inside,1Fam,5,2007,2007,VinylSd,0.0,1734.0,318000.0
1116,80,RL,7750,Inside,1Fam,5,2002,2002,VinylSd,0.0,408.0,184100.0
1117,20,RL,9764,FR2,1Fam,7,1967,2003,VinylSd,0.0,894.0,130000.0
1118,80,RL,13825,Inside,1Fam,6,1958,1987,MetalSd,0.0,533.0,140000.0
1119,20,RL,7560,Inside,1Fam,5,1959,1959,BrkFace,0.0,1040.0,133700.0
1120,30,RM,8263,Inside,1Fam,5,1920,1950,BrkFace,0.0,1012.0,118400.0
1121,20,RL,10084,Inside,1Fam,5,2005,2006,VinylSd,0.0,1552.0,212900.0
1122,20,RL,8926,Corner,1Fam,3,1956,1956,AsbShng,0.0,672.0,112000.0
1123,20,RL,9405,Inside,1Fam,9,1947,2008,VinylSd,0.0,698.0,118000.0
1124,80,RL,9125,Inside,1Fam,5,1992,1992,HdBoard,0.0,384.0,163900.0
1125,20,RL,10434,Inside,1Fam,5,1955,1955,Plywood,0.0,1005.0,115000.0
1126,120,RL,3684,Inside,TwnhsE,5,2007,2007,VinylSd,0.0,1373.0,174000.0
1127,20,RL,14572,Corner,1Fam,5,2004,2004,VinylSd,0.0,1530.0,259000.0
1128,60,RL,11796,Inside,1Fam,5,2004,2005,VinylSd,0.0,847.0,215000.0
1129,90,RM,7200,Inside,Duplex,5,1980,1980,MetalSd,0.0,936.0,140000.0
1130,50,RL,7804,Inside,1Fam,3,1928,1950,WdShing,0.0,1122.0,135000.0
1131,20,RL,10712,Inside,1Fam,5,1991,1992,HdBoard,0.0,974.0,93500.0
1132,70,RM,9900,Inside,1Fam,4,1880,1950,Wd Sdng,0.0,1008.0,117500.0
1133,60,RL,9828,Inside,1Fam,5,1995,1995,VinylSd,0.0,1128.0,239500.0
1134,60,RL,8773,Inside,1Fam,5,1997,1997,VinylSd,0.0,916.0,169000.0
1135,30,RM,6180,Corner,1Fam,5,1926,1950,Wd Sdng,0.0,960.0,102000.0
1136,50,RL,9600,Inside,1Fam,5,1950,1950,VinylSd,0.0,1032.0,119000.0
1137,50,RL,6342,Inside,1Fam,8,1875,1996,VinylSd,0.0,780.0,94000.0
1138,20,RL,9819,Inside,1Fam,5,1977,1977,Plywood,0.0,1567.0,196000.0
1139,30,RL,8731,Inside,1Fam,5,1920,1950,Stucco,0.0,915.0,144000.0
1140,20,RL,7350,Corner,1Fam,7,1951,1951,HdBoard,0.0,952.0,139000.0
1141,60,RL,10304,CulDSac,1Fam,7,1976,1976,Plywood,0.0,780.0,197500.0
1142,60,RL,9965,Inside,1Fam,5,2006,2007,VinylSd,0.0,1466.0,424870.0
1143,20,RL,9000,Inside,1Fam,3,1959,1959,Wd Sdng,0.0,1006.0,80000.0
1144,190,RL,12180,Inside,2fmCon,4,1941,1950,MetalSd,0.0,672.0,80000.0
1145,50,RM,6240,Inside,1Fam,6,1928,1950,MetalSd,0.0,1042.0,149000.0
1146,20,RL,11200,Inside,1Fam,5,1985,1985,Wd Sdng,0.0,1298.0,180000.0
1147,70,RL,12000,Inside,1Fam,7,1941,1950,MetalSd,0.0,704.0,174500.0
1148,50,RM,5700,Inside,1Fam,7,1926,1950,Wd Sdng,0.0,572.0,116900.0
1149,70,RM,9000,Inside,1Fam,9,1920,1988,VinylSd,0.0,650.0,143000.0
1150,20,RL,8280,Inside,1Fam,5,1950,1950,BrkFace,0.0,932.0,124000.0
1151,20,RL,17755,Inside,1Fam,4,1959,1959,HdBoard,0.0,1466.0,149900.0
1152,20,RL,14115,Inside,1Fam,7,1956,2004,Stone,547.0,1073.0,230000.0
1153,30,RM,5890,Corner,1Fam,8,1930,2007,Wd Sdng,0.0,816.0,120500.0
1154,60,RL,13700,Inside,1Fam,6,1965,1988,VinylSd,0.0,864.0,201800.0
1155,20,RL,10768,Corner,1Fam,8,1976,2004,Plywood,0.0,1437.0,218000.0
1156,80,RL,9350,Inside,1Fam,8,1965,1999,BrkFace,0.0,1219.0,179900.0
1157,120,RL,5001,Inside,Twnhs,5,2007,2008,VinylSd,0.0,1314.0,230000.0
1158,20,RL,11932,FR2,1Fam,5,2007,2008,VinylSd,0.0,1580.0,235128.0
1159,60,RL,9120,Inside,1Fam,6,1974,1974,HdBoard,0.0,901.0,185000.0
1160,160,RL,2280,Inside,Twnhs,5,1978,1978,Plywood,0.0,855.0,146000.0
1161,20,RL,14778,CulDSac,1Fam,7,1954,2006,HdBoard,0.0,1296.0,224000.0
1162,20,RL,8724,Inside,1Fam,5,1968,1968,VinylSd,0.0,894.0,129000.0
1163,90,RL,12900,Inside,Duplex,4,1969,1969,Plywood,0.0,1198.0,108959.0
1164,80,RL,16157,FR2,1Fam,7,1978,1978,Plywood,391.0,1360.0,194000.0
1165,20,RL,9541,Inside,1Fam,5,2009,2009,VinylSd,0.0,1502.0,233170.0
1166,20,RL,10475,Corner,1Fam,5,2008,2008,VinylSd,0.0,1694.0,245350.0
1167,60,RL,10852,Inside,1Fam,5,2000,2000,VinylSd,0.0,959.0,173000.0
1168,70,RL,13728,Corner,1Fam,7,1935,1986,Stucco,0.0,1127.0,235000.0
1169,60,RL,35760,CulDSac,1Fam,5,1995,1996,HdBoard,0.0,1930.0,625000.0
1170,80,RL,9880,Inside,1Fam,6,1977,1977,Plywood,0.0,1096.0,171000.0
1171,20,RL,9120,Inside,1Fam,6,1958,1958,MetalSd,0.0,1261.0,163000.0
1172,160,FV,4017,Inside,TwnhsE,5,2006,2007,MetalSd,0.0,625.0,171900.0
1173,50,RL,18030,Inside,1Fam,6,1946,1994,MetalSd,469.0,1598.0,200500.0
1174,70,RL,16560,Inside,1Fam,8,1932,1950,Wd Sdng,0.0,952.0,239000.0
1175,50,RL,10678,Inside,1Fam,5,1992,2000,HdBoard,0.0,1683.0,285000.0
1176,20,RL,6951,CulDSac,1Fam,5,1984,1985,HdBoard,0.0,876.0,119500.0
1177,50,RM,3950,Inside,1Fam,8,1926,2004,MetalSd,0.0,818.0,115000.0
1178,50,RL,7681,FR2,1Fam,6,1921,1950,Wd Sdng,0.0,731.0,154900.0
1179,20,RL,8335,Corner,1Fam,5,1954,1954,Wd Sdng,0.0,0.0,93000.0
1180,60,RL,11170,Corner,1Fam,5,1990,1991,MetalSd,0.0,1216.0,250000.0
1181,120,RM,5587,Inside,TwnhsE,5,2008,2008,CemntBd,0.0,1600.0,392500.0
1182,60,RL,15623,Corner,1Fam,5,1996,1996,Wd Sdng,0.0,2396.0,745000.0
1183,30,RL,10800,Inside,1Fam,6,1920,1950,Stucco,0.0,1120.0,120000.0
1184,20,RL,35133,Inside,1Fam,4,1963,1963,MetalSd,0.0,1572.0,186700.0
1185,50,RL,9738,Inside,1Fam,7,1924,1950,AsbShng,0.0,784.0,104900.0
1186,190,RL,10615,Corner,2fmCon,5,1900,1970,HdBoard,0.0,978.0,95000.0
1187,20,RL,12461,Corner,1Fam,5,1994,1995,ImStucc,0.0,1624.0,262000.0
1188,60,RL,8935,Inside,1Fam,5,2002,2002,VinylSd,0.0,831.0,195000.0
1189,60,RL,7500,Inside,1Fam,5,1999,1999,VinylSd,0.0,994.0,189000.0
1190,190,RL,32463,Inside,2fmCon,4,1961,1975,MetalSd,0.0,1249.0,168000.0
1191,160,FV,2645,Inside,Twnhs,5,1999,2000,MetalSd,0.0,776.0,174000.0
1192,50,RM,9600,Inside,1Fam,8,1925,1994,VinylSd,0.0,702.0,125000.0
1193,120,RM,4500,FR2,TwnhsE,5,1999,1999,VinylSd,0.0,1224.0,165000.0
1194,60,RL,9364,Corner,1Fam,7,1969,1969,HdBoard,0.0,663.0,158000.0
1195,60,RL,8029,Inside,1Fam,5,2005,2005,VinylSd,0.0,728.0,176000.0
1196,60,RL,14054,Inside,1Fam,5,2006,2006,VinylSd,0.0,879.0,219210.0
1197,75,RM,8850,Corner,1Fam,6,1916,1950,MetalSd,0.0,815.0,144000.0
1198,20,RL,9100,Inside,1Fam,5,2001,2001,VinylSd,0.0,1212.0,178000.0
1199,20,RL,11235,Inside,1Fam,5,1963,1979,HdBoard,0.0,1051.0,148000.0
1200,20,RL,9353,Inside,1Fam,5,1970,1970,MetalSd,0.0,864.0,116050.0
1201,60,RL,10400,Corner,1Fam,5,1998,1998,VinylSd,0.0,866.0,197900.0
1202,50,RM,6000,Corner,1Fam,8,1925,1997,Wd Sdng,0.0,884.0,117000.0
1203,20,RL,9750,Inside,1Fam,5,2000,2001,VinylSd,0.0,1630.0,213000.0
1204,20,RL,10140,Inside,1Fam,6,1975,1975,HdBoard,0.0,1056.0,153500.0
1205,20,RL,14684,CulDSac,1Fam,7,1990,1991,HdBoard,177.0,2158.0,271900.0
1206,20,RH,8900,Inside,1Fam,4,1966,1966,HdBoard,0.0,1056.0,107000.0
1207,20,RL,9135,Inside,1Fam,5,2003,2003,VinylSd,0.0,1682.0,200000.0
1208,20,RL,7763,Inside,1Fam,7,1962,1980,MetalSd,108.0,931.0,140000.0
1209,20,RL,10182,CulDSac,1Fam,5,2006,2006,VinylSd,0.0,1660.0,290000.0
1210,60,RL,11218,Inside,1Fam,5,1992,1992,Wd Sdng,0.0,1055.0,189000.0
1211,50,RL,12134,Inside,1Fam,7,1988,2005,Wd Sdng,0.0,559.0,164000.0
1212,30,RL,9340,Inside,1Fam,6,1941,1950,MetalSd,0.0,672.0,113000.0
1213,80,RL,10246,CulDSac,1Fam,9,1965,2001,VinylSd,0.0,648.0,145000.0
1214,85,RL,10205,Inside,1Fam,5,1962,1962,MetalSd,0.0,925.0,134500.0
1215,20,RL,7094,Inside,1Fam,5,1966,1966,VinylSd,374.0,894.0,125000.0
1216,90,RM,8930,Inside,Duplex,5,1978,1978,VinylSd,0.0,0.0,112000.0
1217,20,FV,8640,Inside,1Fam,5,2009,2009,CemntBd,0.0,1300.0,229456.0
1218,50,RM,6240,Inside,1Fam,5,1947,1950,AsbShng,0.0,0.0,80500.0
1219,160,RM,1680,Inside,Twnhs,5,1971,1971,CemntBd,0.0,672.0,91500.0
1220,20,RL,7800,Inside,1Fam,5,1964,1964,Wd Sdng,600.0,912.0,115000.0
1221,20,RL,8250,Inside,1Fam,5,1968,1968,HdBoard,492.0,952.0,134000.0
1222,50,RL,10496,Inside,1Fam,6,1949,1950,Wd Sdng,0.0,1040.0,143000.0
1223,20,RL,10680,Inside,1Fam,3,1951,1951,Wd Sdng,0.0,2136.0,137900.0
1224,60,RL,15384,Inside,1Fam,5,2004,2005,VinylSd,0.0,788.0,184000.0
1225,80,RL,10482,Inside,1Fam,8,1958,1958,VinylSd,0.0,588.0,145000.0
1226,60,RL,14598,CulDSac,1Fam,5,2007,2007,VinylSd,0.0,894.0,214000.0
1227,20,RL,8872,Corner,1Fam,8,1965,2008,VinylSd,0.0,912.0,147000.0
1228,120,RL,8769,Corner,TwnhsE,5,2008,2008,MetalSd,0.0,1702.0,367294.0
1229,80,RL,7910,Inside,1Fam,5,1960,1960,BrkFace,0.0,1075.0,127000.0
1230,90,RL,18890,Inside,Duplex,5,1977,1977,Plywood,211.0,1361.0,190000.0
1231,90,RL,7728,Inside,Duplex,6,1962,1962,Wd Sdng,0.0,1106.0,132500.0
1232,90,RL,9842,FR2,Duplex,5,1962,1962,HdBoard,0.0,0.0,101800.0
1233,20,RL,12160,Inside,1Fam,5,1959,1959,Plywood,0.0,1188.0,142000.0
1234,70,RH,8525,Inside,1Fam,6,1911,1950,MetalSd,0.0,940.0,130000.0
1235,70,RL,13132,Inside,1Fam,5,1914,1950,Wd Sdng,0.0,747.0,138887.0
1236,160,RL,2628,Inside,Twnhs,5,2003,2003,VinylSd,0.0,764.0,175500.0
1237,60,RL,12393,FR2,1Fam,5,2004,2005,VinylSd,0.0,847.0,195000.0
1238,20,RL,13072,Inside,1Fam,5,2005,2005,VinylSd,0.0,1141.0,142500.0
1239,20,RL,9037,Inside,1Fam,5,2006,2006,VinylSd,0.0,1476.0,265900.0
1240,60,RL,8158,Inside,1Fam,5,2003,2003,VinylSd,0.0,884.0,224900.0
1241,20,RL,9849,Inside,1Fam,6,2007,2007,VinylSd,0.0,1689.0,248328.0
1242,85,RL,10625,Inside,1Fam,6,1974,1974,Plywood,168.0,1053.0,170000.0
1243,20,RL,13891,Inside,1Fam,5,2006,2006,VinylSd,0.0,2076.0,465000.0
1244,70,RL,11435,Corner,1Fam,7,1929,1950,BrkFace,0.0,792.0,230000.0
1245,80,RL,12090,Inside,1Fam,7,1984,2003,VinylSd,0.0,585.0,178000.0
1246,60,FV,8125,Inside,1Fam,5,2005,2006,VinylSd,0.0,756.0,186500.0
1247,80,RL,12328,Inside,1Fam,5,1976,1976,HdBoard,0.0,1012.0,169900.0
1248,75,RM,9600,Inside,1Fam,5,1917,1950,AsbShng,0.0,735.0,129500.0
1249,20,RL,7200,Inside,1Fam,7,1950,1950,MetalSd,96.0,876.0,119000.0
1250,20,RL,11160,Corner,1Fam,5,1968,1968,BrkFace,0.0,2110.0,244000.0
1251,120,RL,3136,Corner,TwnhsE,5,2003,2003,VinylSd,0.0,1405.0,171750.0
1252,20,RL,9858,Inside,1Fam,6,1968,1968,HdBoard,0.0,864.0,130000.0
1253,60,RL,17542,Inside,1Fam,7,1974,2003,Wd Sdng,1031.0,1192.0,294000.0
1254,60,RL,6931,Inside,1Fam,5,2003,2004,VinylSd,0.0,746.0,165400.0
1255,50,RM,6240,Inside,1Fam,6,1931,1950,Wd Sdng,0.0,884.0,127500.0
1256,20,RL,14303,Corner,1Fam,5,1994,1994,HdBoard,0.0,1986.0,301500.0
1257,30,RL,4060,Corner,1Fam,8,1922,1950,Wd Sdng,0.0,864.0,99900.0
1258,80,RL,9587,Inside,1Fam,5,2005,2005,VinylSd,0.0,856.0,190000.0
1259,20,RL,9750,FR2,1Fam,8,1969,1969,HdBoard,438.0,1054.0,151000.0
1260,60,RL,24682,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,841.0,181000.0
1261,20,RL,9600,Inside,1Fam,6,1956,1956,MetalSd,0.0,1050.0,128900.0
1262,50,RL,11250,Inside,1Fam,5,1957,1989,Wd Sdng,0.0,1104.0,161500.0
1263,70,RL,13515,Inside,1Fam,6,1919,1950,Wd Sdng,0.0,764.0,180500.0
1264,120,RH,4060,Inside,TwnhsE,5,1998,1999,MetalSd,0.0,1405.0,181000.0
1265,160,FV,3735,FR3,TwnhsE,5,1999,1999,MetalSd,0.0,691.0,183900.0
1266,190,RM,10120,Inside,2fmCon,4,1910,1950,Wd Sdng,0.0,925.0,122000.0
1267,20,RL,13214,Inside,1Fam,5,2008,2009,Stucco,0.0,2002.0,378500.0
1268,50,RL,14100,Inside,1Fam,9,1935,1997,Stucco,0.0,728.0,381000.0
1269,50,RL,11344,Inside,1Fam,5,1958,1958,MetalSd,0.0,874.0,144000.0
1270,40,RL,23595,Inside,1Fam,6,1979,1979,Plywood,0.0,1332.0,260000.0
1271,20,RL,9156,Inside,1Fam,7,1968,1968,BrkFace,0.0,1489.0,185750.0
1272,20,RL,13526,CulDSac,1Fam,6,1965,1965,HdBoard,375.0,935.0,137000.0
1273,80,RL,11512,Corner,1Fam,7,1959,2006,Plywood,0.0,1019.0,177000.0
1274,50,RL,5362,Corner,1Fam,6,1910,2003,Wd Sdng,0.0,661.0,139000.0
1275,90,RL,11345,Corner,Duplex,5,1948,1950,AsbShng,0.0,928.0,137000.0
1276,60,RL,12936,CulDSac,1Fam,6,1972,1972,HdBoard,0.0,723.0,162000.0
1277,80,RL,17871,CulDSac,1Fam,5,1967,1976,HdBoard,0.0,1680.0,197900.0
1278,60,RL,9473,Inside,1Fam,5,2002,2002,VinylSd,0.0,1128.0,237000.0
1279,50,C (all),7500,Inside,1Fam,4,1920,1950,MetalSd,0.0,698.0,68400.0
1280,20,RL,9808,Inside,1Fam,5,2002,2002,VinylSd,0.0,1573.0,227000.0
1281,20,RL,8049,CulDSac,1Fam,5,1990,1990,HdBoard,0.0,1309.0,180000.0
1282,20,RL,8800,Inside,1Fam,7,1977,2008,HdBoard,144.0,1040.0,150500.0
1283,90,RL,9400,Corner,Duplex,5,1971,1971,MetalSd,0.0,912.0,139000.0
1284,50,RL,9638,Inside,1Fam,7,1919,1990,Wd Sdng,0.0,804.0,169000.0
1285,50,RM,6000,Inside,1Fam,6,1939,1950,MetalSd,0.0,780.0,132500.0
1286,20,RL,9790,Inside,1Fam,5,1963,1963,HdBoard,81.0,1328.0,143000.0
